label,message,label_num
ham,hellodrivbyquit edrunk sorry iff pthis makes no senrddnot no how dancce drum n basqihave fun nhite x ros xxxxxxx,0
ham,your opinion about me over jada kusruthi lovable silent spl character not matured stylish simple pls reply,0
ham,how much are we getting,0
ham,is ur paper in e morn or aft tmr,0
ham,dear relieved of westonzoyland all going to plan this end too,0
ham,hope you are having a great new semester do wish you the very best you are made for greatness,0
ham,oh yes i can speak txt u no hmm did u get email,0
ham,i want to show you the world princess how about europe,0
ham,nobody can decide where to eat and dad wants chinese,0
ham,no shoot me im in the docs waiting room,0
ham,now im going out dinner soon,0
ham,hello which the site to download songs its urgent pls,0
ham,i do know what u mean is the king of not havin credit im goinbed now night night sweet onlymore sleep,0
ham,horrible gal me in sch doing some stuff how come u got mc,0
ham,hi hun im not comin nitetell every im sorry me hope u ava goodtimeoli rang melnite ifink it mite b sortedbut il explain everythin on monlrsx,0
ham,i call you later dont have network if urgnt sms me,0
ham,ummmmmaah many many happy returns of d day my dear sweet heart happy birthday dear,0
spam,please call immediately as there is an urgent message waiting for you,1
ham,yeah like if it goes like it did with my friends imma flip my shit in like half an hour,0
ham,mum say we wan to go then go then she can shun bian watch da glass exhibition,0
ham,what your plan for pongal,0
ham,just wait till end of march when el nino gets himself oh,0
ham,not yet chikkugoing to room nw im in bus,0
ham,am also doing in cbe only but have to pay,0
ham,honey boo im missing u,0
ham,we have sent jd for customer service cum accounts executive to ur mail id for details contact us,0
ham,yo im at my parents gettin cash good news we picked up a downstem,0
ham,thank you so much when we skyped wit kz and sura we didnt get the pleasure of your company hope you are good weve given you ultimatum oh we are countin down to aburo enjoy,0
spam,hungry gay guys feeling hungry and up it now call just pmin to stop texts call pmin,1
ham,ok no wahala just remember that a friend in need,0
ham,i will see in half an hour,0
ham,im in inperialmusic listeningthe weirdest track ever byåóleafcutter johnåósounds like insects being molestedsomeone plumbingremixed by evil men on acid,0
ham,hey sorry i didntgive ya a a bellearlier hunny,0
ham,seriously tell her those exact words right now,0
spam,can u get phone now i wanna chat set up meet call me now on u can cum here moro luv jane xx callså£minmoremobsemspoboxpowa,1
ham,tee hee off to lecture cheery bye bye,0
ham,sorry chikku my cell got some problem thts y i was nt able to reply u or msg u,0
ham,if you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0
ham,ok,0
spam,network operator the service is free for t cs visit biz,1
ham,let me know how to contact you ive you settled in a room lets know you are ok,0
ham,wot u up u weirdo,0
ham,can do lor,0
ham,dont put your phone on silent mode ok,0
ham,can i meet ì at as where depends on where ì wan in lor,0
ham,waiting my tv show start lor u leh still busy doing ur report,0
ham,oh ho is this the first time u use these type of words,0
ham,am i the only one who doesnt stalk profiles,0
ham,ever green quote ever told by jerry in cartoon a person who irritates u always is the one who loves u vry much but fails to express it gud nyt,0
ham,yes i thought so thanks,0
ham,but if shes drinkin im ok,0
ham,just wondering the others just took off,0
ham,night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng,0
ham,what do you do my dog must i always wait till the end of your day to have word from you did you run out of time on your cell already,0
ham,happy new year to u too,0
ham,heygreat dealfarm tour am to pm pax deposit by may,0
ham,eat jap done oso aft ur lect wat ìï got lect at rite,0
ham,hey babe i saw you came online for a second and then you disappeared what happened,0
ham,da my birthdate in certificate is in april but real date is today but dont publish it i shall give you a special treat if you keep the secret any way thanks for the wishes,0
ham,happy birthday may all ur dreams come true,0
ham,aiyah u did ok already lar e nydc at wheellock,0
ham,tell her i said eat shit,0
ham,sure i am driving but will reach my destination soon,0
ham,k so am i how much for an th fifty,0
ham,your daily text from me ûò a favour this time,0
ham,great to hear you are settling well so whats happenin wit ola,0
ham,those cocksuckers if it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,0
ham,i tot u reach liao he said tshirt,0
ham,fran i decided go n e way im completely broke an knackered i got up bout c u mrw love janx ps this is my dads fone no credit,0
ham,i cant pick the phone right now pls send a message,0
ham,your right ill make the appointment right now,0
ham,designation is software developer and may be she get chennai,0
spam,enjoy the jamster videosound gold club with your credits for new videosounds logosmusicnews get more fun from jamstercouk only help call,1
spam,get lions england tone reply lionm mono or lionp poly more go wwwringtonescouk the original n best tones gbp network operator rates apply,1
ham,i jokin oni lar ìï busy then i wun disturb ì,0
ham,ok be careful dont text and drive,0
ham,ill always be there even if its just in spirit ill get a bb soon just trying to be sure i need it,0
ham,u r too much close to my heart if u go away i will be shattered plz stay with me,0
ham,i love u babe r u sure everything is alrite is he being an idiot txt bak girlie,0
ham,how abt making some of the pics bigger,0
ham,got but got colours lor one colour is quite light n e other is darker lor actually im done shes styling my hair now,0
ham,whenevr ur sad whenevr ur gray remembr im here listn watevr u wanna say jus walk wid me a little whileamp i promise ill bring back ur smile,0
ham,why nothing ok anyway give me treat,0
spam,win the newest ûïharry potter and the order of the phoenix book reply harry answer questions chance to be the first among readers,1
ham,ok,0
ham,correct so how was work today,0
ham,just sent again do you scream and moan in bed princess,0
ham,i wake up long ago already dunno what other thing,0
ham,oh just getting even with u u,0
ham,i thk shd be ok he said plus minus did ì leave a line in between paragraphs,0
ham,can you call me plz your number shows out of coveragd area i have urgnt call in vasai amp have to reach before o clock so call me plz,0
ham,yeah jays sort of a fucking retard,0
ham,sorry was in the bathroom sup,0
spam,ur balance is now å£ ur next question is who sang uptown girl in the s answer txt ur answer to good luck,1
ham,my exam is for february wish you a great day,0
ham,i dont know what to do to come out of this so only am ask questions like this dont mistake me,0
ham,aight no rush ill ask jay,0
ham,good morning plz call me sir,0
ham,its ok lar u sleep early too nite,0
ham,oh icic k lor den meet other day,0
ham,oh a half hour is much longer in syria than canada eh wow you must get so much more work done in a day than us with all that extra time grins,0
ham,sometimes we put walls around our heartsnot just to be safe from getting hurt but to find out who cares enough to break the walls amp get closer goodnoon,0
ham,sweet we may or may not go to u to meet carlos so gauge pattys interest in that,0
ham,then she buying today ìï no need to c meh,0
ham,aight sorry i take ten years to shower whats the plan,0
ham,every mondaynxt week vl be completing,0
ham,might ax well im there,0
ham,just chill for another hrs if you could sleep the pain is not a surgical emergency so see how it unfolds okay,0
